name1,name2,value
人力资源专员,中专/中技,6000.0
人力资源专员,初中及以下,0.0
人力资源专员,硕士,8200.0
人力资源专员,MBA/EMBA,0.0
人力资源专员,博士,0.0
人力资源专员,中技,0.0
绩效考核,大专,6090.909090909091
绩效考核,学历不限,8000.0
绩效考核,本科,7522.580645161291
绩效考核,高中,0.0
绩效考核,中专/中技,7000.0
绩效考核,初中及以下,0.0
绩效考核,硕士,500.0
绩效考核,MBA/EMBA,0.0
绩效考核,博士,0.0
绩效考核,中技,0.0
人力资源经理,大专,6850.0
人力资源经理,学历不限,8300.0
人力资源经理,本科,7951.801801801802
人力资源经理,高中,6866.666666666667
人力资源经理,中专/中技,0.0
人力资源经理,初中及以下,0.0
人力资源经理,硕士,10277.777777777777
人力资源经理,MBA/EMBA,0.0
人力资源经理,博士,0.0
人力资源经理,中技,0.0
员工关系,大专,6718.11320754717
员工关系,学历不限,6571.428571428572
员工关系,本科,7484.79809976247
员工关系,高中,6000.0
员工关系,中专/中技,6250.0
员工关系,初中及以下,0.0
员工关系,硕士,10000.0
员工关系,MBA/EMBA,0.0
员工关系,博士,0.0
员工关系,中技,8000.0
出纳,大专,5246.351931330472
出纳,学历不限,4609.756097560976
出纳,本科,5960.377358490566
出纳,高中,5642.857142857143
出纳,中专/中技,4688.679245283019
出纳,初中及以下,0.0
出纳,硕士,4000.0
出纳,MBA/EMBA,0.0
出纳,博士,0.0
出纳,中技,0.0
税务,大专,6819.117647058823
税务,学历不限,5454.545454545455
税务,本科,6647.6510067114095
税务,高中,0.0
税务,中专/中技,4500.0
税务,初中及以下,0.0
税务,硕士,0.0
税务,MBA/EMBA,0.0
税务,博士,0.0
税务,中技,0.0
财务经理,大专,8611.650485436894
财务经理,学历不限,9533.333333333334
财务经理,本科,6368.587896253603
财务经理,高中,7500.0
财务经理,中专/中技,0.0
财务经理,初中及以下,0.0
财务经理,硕士,15000.0
财务经理,MBA/EMBA,0.0
财务经理,博士,0.0
财务经理,中技,0.0
财务分析,大专,7603.571428571428
财务分析,学历不限,3240.0
财务分析,本科,7414.3884892086335
财务分析,高中,0.0
财务分析,中专/中技,0.0
财务分析,初中及以下,0.0
财务分析,硕士,5100.0
财务分析,MBA/EMBA,0.0
财务分析,博士,0.0
财务分析,中技,0.0
法务专员,大专,6126.829268292683
法务专员,学历不限,6750.0
法务专员,本科,7266.451612903225
法务专员,高中,0.0
法务专员,中专/中技,7000.0
法务专员,初中及以下,0.0
法务专员,硕士,8268.0
法务专员,MBA/EMBA,0.0
法务专员,博士,0.0
法务专员,中技,0.0
法律顾问,大专,6400.0
法律顾问,学历不限,0.0
法律顾问,本科,8439.21568627451
法律顾问,高中,0.0
法律顾问,中专/中技,0.0
法律顾问,初中及以下,0.0
法律顾问,硕士,7125.0
法律顾问,MBA/EMBA,0.0
法律顾问,博士,0.0
法律顾问,中技,0.0
法务主管,大专,5978.571428571428
法务主管,学历不限,3371.4285714285716
法务主管,本科,8129.320987654321
法务主管,高中,0.0
法务主管,中专/中技,0.0
法务主管,初中及以下,0.0
法务主管,硕士,14003.846153846154
法务主管,MBA/EMBA,0.0
法务主管,博士,0.0
法务主管,中技,0.0
前台,大专,5212.962962962963
前台,学历不限,4871.782178217822
前台,本科,5795.918367346939
前台,高中,4958.695652173913
前台,中专/中技,4722.689075630252
前台,初中及以下,4750.0
前台,硕士,0.0
前台,MBA/EMBA,0.0
前台,博士,0.0
前台,中技,0.0
经理助理,大专,6469.375
经理助理,学历不限,5828.125
经理助理,本科,7163.385146804836
经理助理,高中,6000.0
经理助理,中专/中技,5125.0
经理助理,初中及以下,0.0
经理助理,硕士,10565.853658536585
经理助理,MBA/EMBA,30000.0
经理助理,博士,0.0
经理助理,中技,0.0
行政经理,大专,7067.857142857143
行政经理,学历不限,6728.571428571428
行政经理,本科,6407.6628352490425
行政经理,高中,7500.0
行政经理,中专/中技,7000.0
行政经理,初中及以下,0.0
行政经理,硕士,5000.0
行政经理,MBA/EMBA,0.0
行政经理,博士,0.0
行政经理,中技,0.0
行政总监,大专,5527.083333333333
行政总监,学历不限,13333.333333333334
行政总监,本科,10068.80733944954
行政总监,高中,0.0
行政总监,中专/中技,10000.0
行政总监,初中及以下,0.0
行政总监,硕士,200.0
行政总监,MBA/EMBA,0.0
行政总监,博士,0.0
行政总监,中技,0.0
人力资源主管,大专,7244.0
人力资源主管,学历不限,4080.0
人力资源主管,本科,7376.219512195122
人力资源主管,高中,0.0
人力资源主管,中专/中技,10000.0
人力资源主管,初中及以下,5000.0
人力资源主管,硕士,10250.0
人力资源主管,MBA/EMBA,0.0
人力资源主管,博士,0.0
人力资源主管,中技,0.0
hrbp,大专,7343.333333333333
hrbp,学历不限,6866.666666666667
hrbp,本科,7360.332541567696
hrbp,高中,5000.0
hrbp,中专/中技,0.0
hrbp,初中及以下,0.0
hrbp,硕士,20000.0
hrbp,MBA/EMBA,0.0
hrbp,博士,0.0
hrbp,中技,0.0
培训,大专,6381.081081081081
培训,学历不限,8896.666666666666
培训,本科,7448.96265560166
培训,高中,5821.739130434783
培训,中专/中技,6420.833333333333
培训,初中及以下,8000.0
培训,硕士,7500.0
培训,MBA/EMBA,0.0
培训,博士,0.0
培训,中技,0.0
薪资福利,大专,6623.387096774193
薪资福利,学历不限,8356.034482758621
薪资福利,本科,7217.763157894737
薪资福利,高中,6921.568627450981
薪资福利,中专/中技,7336.363636363636
薪资福利,初中及以下,0.0
薪资福利,硕士,0.0
薪资福利,MBA/EMBA,0.0
薪资福利,博士,0.0
薪资福利,中技,0.0
人力资源总监,大专,8114.851485148515
人力资源总监,学历不限,12166.666666666666
人力资源总监,本科,10522.222222222223
人力资源总监,高中,0.0
人力资源总监,中专/中技,0.0
人力资源总监,初中及以下,0.0
人力资源总监,硕士,350.0
人力资源总监,MBA/EMBA,30000.0
人力资源总监,博士,0.0
人力资源总监,中技,0.0
组织发展,大专,7500.0
组织发展,学历不限,6800.0
组织发展,本科,9773.737373737375
组织发展,高中,0.0
组织发展,中专/中技,8000.0
组织发展,初中及以下,0.0
组织发展,硕士,0.0
组织发展,MBA/EMBA,0.0
组织发展,博士,0.0
组织发展,中技,0.0
会计,大专,6139.887640449439
会计,学历不限,5560.606060606061
会计,本科,7415.513126491647
会计,高中,5333.333333333333
会计,中专/中技,5526.315789473684
会计,初中及以下,0.0
会计,硕士,5240.0
会计,MBA/EMBA,0.0
会计,博士,0.0
会计,中技,0.0
财务顾问,大专,7057.692307692308
财务顾问,学历不限,6783.333333333333
财务顾问,本科,7200.0
财务顾问,高中,0.0
财务顾问,中专/中技,0.0
财务顾问,初中及以下,0.0
财务顾问,硕士,3566.6666666666665
财务顾问,MBA/EMBA,0.0
财务顾问,博士,0.0
财务顾问,中技,0.0
结算,大专,6240.119760479042
结算,学历不限,7681.818181818182
结算,本科,6701.190476190476
结算,高中,0.0
结算,中专/中技,4735.294117647059
结算,初中及以下,0.0
结算,硕士,9000.0
结算,MBA/EMBA,0.0
结算,博士,0.0
结算,中技,0.0
风控,大专,7000.0
风控,学历不限,9157.142857142857
风控,本科,7792.64705882353
风控,高中,5822.222222222223
风控,中专/中技,7250.0
风控,初中及以下,0.0
风控,硕士,8235.416666666666
风控,MBA/EMBA,0.0
风控,博士,0.0
风控,中技,0.0
财务主管,大专,7318.633540372671
财务主管,学历不限,6736.363636363636
财务主管,本科,6991.121495327103
财务主管,高中,7000.0
财务主管,中专/中技,7500.0
财务主管,初中及以下,0.0
财务主管,硕士,0.0
财务主管,MBA/EMBA,0.0
财务主管,博士,0.0
财务主管,中技,0.0
律师,大专,6345.833333333333
律师,学历不限,12210.0
律师,本科,8723.853211009175
律师,高中,0.0
律师,中专/中技,8000.0
律师,初中及以下,0.0
律师,硕士,6487.179487179487
律师,MBA/EMBA,0.0
律师,博士,500.0
律师,中技,0.0
物仓调度,大专,0.0
物仓调度,学历不限,0.0
物仓调度,本科,0.0
物仓调度,高中,0.0
物仓调度,中专/中技,5000.0
物仓调度,初中及以下,0.0
物仓调度,硕士,0.0
物仓调度,MBA/EMBA,0.0
物仓调度,博士,0.0
物仓调度,中技,0.0
